date,Closed
1380,39.060001373291016
1381,39.43000030517578
1382,39.689998626708984
1383,40.0
1384,40.400001525878906
1385,40.5099983215332
1386,40.869998931884766
1387,39.90999984741211
1388,39.86000061035156
1389,39.689998626708984
1390,39.9900016784668
1391,39.939998626708984
1392,40.0099983215332
1393,40.400001525878906
1394,39.75
1395,39.18000030517578
1396,39.209999084472656
1397,39.36000061035156
1398,40.470001220703125
1399,39.81999969482422
1400,39.79999923706055
1401,39.869998931884766
1402,41.0099983215332
1403,41.349998474121094
1404,41.41999816894531
1405,40.9900016784668
1406,40.29999923706055
1407,39.36000061035156
1408,39.790000915527344
1409,40.34000015258789
1410,40.5
1411,40.15999984741211
1412,40.33000183105469
1413,39.27000045776367
1414,39.54999923706055
1415,38.04999923706055
1416,37.70000076293945
1417,37.88999938964844
1418,38.27000045776367
1419,38.02000045776367
1420,37.81999969482422
1421,37.900001525878906
1422,38.150001525878906
1423,38.11000061035156
1424,38.40999984741211
1425,37.779998779296875
1426,38.310001373291016
1427,37.86000061035156
1428,37.470001220703125
1429,37.540000915527344
1430,37.689998626708984
1431,37.97999954223633
1432,37.75
1433,37.5099983215332
1434,37.41999816894531
1435,37.619998931884766
1436,37.61000061035156
1437,37.470001220703125
1438,37.16999816894531
1439,36.79999923706055
1440,36.560001373291016
1441,36.18000030517578
1442,35.81999969482422
1443,36.349998474121094
1444,36.47999954223633
1445,37.84000015258789
1446,36.86000061035156
1447,36.65999984741211
1448,36.27000045776367
1449,36.029998779296875
1450,36.810001373291016
1451,36.060001373291016
1452,35.93000030517578
1453,36.16999816894531
1454,36.380001068115234
1455,36.88999938964844
1456,36.7599983215332
1457,35.779998779296875
1458,34.97999954223633
1459,36.040000915527344
1460,35.529998779296875
1461,35.7599983215332
1462,36.40999984741211
1463,36.130001068115234
1464,36.90999984741211
1465,37.15999984741211
1466,37.40999984741211
1467,37.290000915527344
1468,37.290000915527344
1469,37.439998626708984
1470,37.08000183105469
1471,36.619998931884766
1472,36.79999923706055
1473,36.25
1474,36.58000183105469
1475,36.52000045776367
1476,36.88999938964844
1477,36.689998626708984
1478,37.220001220703125
1479,37.61000061035156
1480,38.11000061035156
1481,38.709999084472656
1482,38.36000061035156
1483,38.0
1484,38.939998626708984
1485,38.310001373291016
1486,38.45000076293945
1487,38.130001068115234
1488,37.599998474121094
1489,37.349998474121094
1490,37.63999938964844
1491,37.56999969482422
1492,37.400001525878906
1493,37.08000183105469
1494,36.7400016784668
1495,37.20000076293945
1496,37.84000015258789
1497,38.02000045776367
1498,38.15999984741211
1499,37.36000061035156
1500,37.59000015258789
1501,37.779998779296875
1502,37.5
1503,38.18000030517578
1504,36.63999938964844
1505,35.939998626708984
1506,35.529998779296875
1507,35.40999984741211
1508,35.540000915527344
1509,35.52000045776367
1510,35.56999969482422
1511,35.72999954223633
1512,33.720001220703125
1513,33.7599983215332
1514,34.58000183105469
1515,34.9900016784668
1516,34.959999084472656
1517,34.91999816894531
1518,34.63999938964844
1519,34.4900016784668
1520,34.45000076293945
1521,34.130001068115234
1522,33.7599983215332
1523,33.06999969482422
1524,33.0099983215332
1525,33.29999923706055
1526,33.880001068115234
1527,33.86000061035156
1528,33.91999816894531
1529,33.58000183105469
1530,33.279998779296875
1531,33.27000045776367
1532,32.77000045776367
1533,32.5099983215332
1534,32.45000076293945
1535,32.7400016784668
1536,32.790000915527344
1537,33.63999938964844
1538,33.31999969482422
1539,32.93000030517578
1540,32.79999923706055
1541,33.029998779296875
1542,32.689998626708984
1543,32.7400016784668
1544,32.38999938964844
1545,31.65999984741211
1546,31.149999618530273
1547,31.229999542236328
1548,31.200000762939453
1549,31.8799991607666
1550,33.400001525878906
1551,33.54999923706055
1552,33.02000045776367
1553,33.2599983215332
1554,34.150001525878906
1555,34.75
1556,32.38999938964844
1557,31.610000610351562
1558,31.6200008392334
1559,31.389999389648438
1560,31.799999237060547
1561,31.790000915527344
1562,32.349998474121094
1563,32.22999954223633
1564,32.869998931884766
1565,32.70000076293945
1566,32.88999938964844
1567,32.060001373291016
1568,31.579999923706055
1569,31.700000762939453
1570,31.889999389648438
1571,31.670000076293945
1572,31.84000015258789
1573,31.850000381469727
1574,31.540000915527344
1575,31.6200008392334
1576,31.389999389648438
1577,31.959999084472656
1578,31.81999969482422
1579,32.0099983215332
1580,31.399999618530273
1581,35.439998626708984
1582,35.7400016784668
1583,36.27000045776367
1584,36.16999816894531
1585,35.66999816894531
1586,35.689998626708984
1587,34.70000076293945
1588,34.349998474121094
1589,34.33000183105469
1590,34.209999084472656
1591,34.0099983215332
1592,33.939998626708984
1593,34.36000061035156
1594,34.540000915527344
1595,34.619998931884766
1596,34.349998474121094
1597,33.66999816894531
1598,33.720001220703125
1599,33.27000045776367
1600,33.4900016784668
1601,34.59000015258789
1602,34.97999954223633
1603,35.0
1604,34.400001525878906
1605,34.720001220703125
1606,35.0
1607,34.84000015258789
1608,35.470001220703125
1609,35.66999816894531
1610,34.959999084472656
1611,34.779998779296875
1612,34.9900016784668
1613,35.59000015258789
1614,34.900001525878906
1615,35.029998779296875
1616,34.880001068115234
1617,35.02000045776367
1618,34.27000045776367
1619,34.150001525878906
1620,34.61000061035156
1621,34.849998474121094
1622,35.08000183105469
1623,34.869998931884766
1624,34.08000183105469
1625,33.849998474121094
1626,33.529998779296875
1627,33.029998779296875
1628,32.689998626708984
1629,32.65999984741211
1630,32.9900016784668
1631,33.310001373291016
1632,33.75
1633,33.4900016784668
1634,33.15999984741211
1635,32.720001220703125
1636,33.099998474121094
1637,32.61000061035156
1638,31.790000915527344
1639,31.940000534057617
1640,31.760000228881836
1641,30.600000381469727
1642,30.829999923706055
1643,29.770000457763672
1644,28.790000915527344
1645,28.829999923706055
1646,28.969999313354492
1647,28.690000534057617
1648,28.790000915527344
1649,28.940000534057617
1650,30.280000686645508
1651,29.610000610351562
1652,28.59000015258789
1653,28.700000762939453
1654,28.600000381469727
1655,28.559999465942383
1656,28.799999237060547
1657,28.610000610351562
1658,28.610000610351562
1659,28.3700008392334
1660,28.15999984741211
1661,28.15999984741211
1662,28.25
1663,28.110000610351562
1664,28.31999969482422
1665,28.18000030517578
1666,28.100000381469727
1667,28.040000915527344
1668,28.139999389648438
1669,27.920000076293945
1670,27.90999984741211
1671,27.8700008392334
1672,28.0
1673,28.139999389648438
1674,28.09000015258789
1675,28.350000381469727
1676,28.149999618530273
1677,27.950000762939453
1678,27.799999237060547
1679,27.809999465942383
1680,27.3700008392334
1681,27.3700008392334
1682,27.760000228881836
1683,27.489999771118164
1684,27.8700008392334
1685,28.049999237060547
1686,28.010000228881836
1687,28.040000915527344
1688,28.030000686645508
1689,27.8799991607666
1690,27.860000610351562
1691,27.549999237060547
1692,27.280000686645508
1693,27.34000015258789
1694,27.5
1695,27.440000534057617
1696,27.93000030517578
1697,27.450000762939453
1698,27.850000381469727
1699,28.010000228881836
1700,27.90999984741211
1701,27.8799991607666
1702,27.6299991607666
1703,27.610000610351562
1704,27.149999618530273
1705,27.25
1706,27.25
1707,27.040000915527344
1708,27.209999084472656
1709,26.889999389648438
1710,26.829999923706055
1711,26.459999084472656
1712,26.700000762939453
1713,26.549999237060547
1714,26.690000534057617
1715,26.739999771118164
1716,27.25
1717,27.6200008392334
1718,26.709999084472656
1719,26.549999237060547
1720,26.959999084472656
1721,26.860000610351562
1722,27.059999465942383
1723,27.450000762939453
1724,27.68000030517578
1725,27.309999465942383
1726,27.559999465942383
1727,27.100000381469727
1728,26.809999465942383
1729,27.110000610351562
1730,27.239999771118164
1731,27.31999969482422
1732,26.940000534057617
1733,26.459999084472656
1734,26.729999542236328
1735,26.670000076293945
1736,26.3700008392334
1737,26.43000030517578
1738,26.6200008392334
1739,26.950000762939453
1740,27.360000610351562
1741,27.079999923706055
1742,27.389999389648438
1743,27.700000762939453
1744,26.950000762939453
1745,26.709999084472656
1746,26.729999542236328
1747,26.520000457763672
1748,26.65999984741211
1749,26.84000015258789
1750,27.09000015258789
1751,28.219999313354492
1752,28.829999923706055
1753,28.809999465942383
1754,29.079999923706055
1755,29.860000610351562
1756,29.6299991607666
1757,29.5
1758,29.520000457763672
1759,28.540000915527344
1760,28.209999084472656
1761,27.8799991607666
1762,27.899999618530273
1763,28.049999237060547
1764,28.0
1765,28.639999389648438
1766,29.5
1767,29.59000015258789
1768,29.489999771118164
1769,29.510000228881836
1770,29.200000762939453
1771,28.950000762939453
1772,28.979999542236328
1773,29.280000686645508
1774,29.780000686645508
1775,29.850000381469727
1776,30.030000686645508
1777,29.860000610351562
1778,29.65999984741211
1779,29.489999771118164
1780,29.760000228881836
1781,30.15999984741211
1782,30.170000076293945
1783,30.389999389648438
1784,30.780000686645508
1785,31.190000534057617
1786,31.450000762939453
1787,31.049999237060547
1788,31.18000030517578
1789,31.209999084472656
1790,31.209999084472656
1791,30.940000534057617
1792,30.780000686645508
1793,30.790000915527344
1794,30.719999313354492
1795,30.950000762939453
1796,31.350000381469727
1797,30.389999389648438
1798,30.389999389648438
1799,30.81999969482422
1800,30.31999969482422
1801,30.649999618530273
1802,30.6299991607666
1803,30.690000534057617
1804,30.559999465942383
1805,30.260000228881836
1806,30.540000915527344
1807,30.799999237060547
1808,30.739999771118164
1809,30.899999618530273
1810,30.780000686645508
1811,30.200000762939453
1812,30.1299991607666
1813,30.389999389648438
1814,30.420000076293945
1815,30.5
1816,30.329999923706055
1817,30.260000228881836
1818,29.950000762939453
1819,29.75
1820,29.190000534057617
1821,29.40999984741211
1822,29.469999313354492
1823,29.639999389648438
1824,29.760000228881836
1825,29.15999984741211
1826,28.829999923706055
1827,29.149999618530273
1828,29.280000686645508
1829,30.1200008392334
1830,30.670000076293945
1831,30.450000762939453
1832,29.65999984741211
1833,29.440000534057617
1834,29.389999389648438
1835,28.6299991607666
1836,29.299999237060547
1837,29.739999771118164
1838,30.0
1839,30.190000534057617
1840,30.700000762939453
1841,30.760000228881836
1842,30.559999465942383
1843,30.59000015258789
1844,29.90999984741211
1845,30.170000076293945
1846,30.020000457763672
1847,29.8700008392334
1848,30.700000762939453
1849,30.139999389648438
1850,30.93000030517578
1851,30.700000762939453
1852,29.84000015258789
1853,30.020000457763672
1854,29.34000015258789
1855,29.1299991607666
1856,29.290000915527344
1857,28.899999618530273
1858,29.649999618530273
1859,29.229999542236328
1860,29.350000381469727
1861,28.510000228881836
1862,28.549999237060547
1863,28.450000762939453
1864,29.190000534057617
1865,29.34000015258789
1866,29.559999465942383
1867,29.059999465942383
1868,29.06999969482422
1869,29.110000610351562
1870,29.760000228881836
1871,29.75
1872,29.270000457763672
1873,29.719999313354492
1874,29.899999618530273
1875,30.209999084472656
1876,30.68000030517578
1877,31.15999984741211
1878,30.739999771118164
1879,30.760000228881836
1880,30.5
1881,30.649999618530273
1882,30.979999542236328
1883,31.760000228881836
1884,31.799999237060547
1885,32.0099983215332
1886,32.02000045776367
1887,31.979999542236328
1888,32.11000061035156
1889,32.20000076293945
1890,31.920000076293945
1891,32.119998931884766
1892,32.41999816894531
1893,31.010000228881836
1894,31.139999389648438
1895,31.440000534057617
1896,31.079999923706055
1897,30.809999465942383
1898,30.979999542236328
1899,30.350000381469727
1900,30.469999313354492
1901,31.100000381469727
1902,31.520000457763672
1903,31.209999084472656
1904,31.940000534057617
1905,32.290000915527344
1906,32.2599983215332
1907,32.119998931884766
1908,32.189998626708984
1909,32.52000045776367
1910,32.59000015258789
1911,32.0099983215332
1912,32.0
1913,31.90999984741211
1914,31.989999771118164
1915,32.20000076293945
1916,32.599998474121094
1917,32.849998474121094
1918,32.77000045776367
1919,32.66999816894531
1920,32.040000915527344
1921,31.989999771118164
1922,32.0099983215332
1923,31.84000015258789
1924,31.559999465942383
1925,31.799999237060547
1926,32.08000183105469
1927,32.290000915527344
1928,31.739999771118164
1929,31.8700008392334
1930,31.350000381469727
1931,31.479999542236328
1932,31.3700008392334
1933,31.270000457763672
1934,31.440000534057617
1935,31.25
1936,31.290000915527344
1937,30.049999237060547
1938,30.25
1939,30.579999923706055
1940,30.5
1941,30.770000457763672
1942,30.65999984741211
1943,30.350000381469727
1944,30.200000762939453
1945,30.239999771118164
1946,29.950000762939453
1947,29.889999389648438
1948,29.530000686645508
1949,29.610000610351562
1950,29.229999542236328
1951,29.5
1952,29.559999465942383
1953,29.34000015258789
1954,29.729999542236328
1955,29.709999084472656
1956,28.1200008392334
1957,28.229999542236328
1958,28.260000228881836
1959,28.25
1960,28.0
1961,27.719999313354492
1962,27.84000015258789
1963,27.739999771118164
1964,28.110000610351562
1965,27.68000030517578
1966,27.399999618530273
1967,26.770000457763672
1968,25.959999084472656
1969,26.020000457763672
1970,25.81999969482422
1971,26.040000915527344
1972,26.030000686645508
1973,25.809999465942383
1974,25.760000228881836
1975,26.030000686645508
1976,25.530000686645508
1977,26.0
1978,25.559999465942383
1979,25.59000015258789
1980,25.760000228881836
1981,25.510000228881836
1982,25.700000762939453
1983,25.399999618530273
1984,25.600000381469727
1985,25.65999984741211
1986,25.700000762939453
1987,25.219999313354492
1988,25.280000686645508
1989,25.579999923706055
1990,24.84000015258789
1991,24.8700008392334
1992,24.299999237060547
1993,24.469999313354492
1994,24.790000915527344
1995,25.0
1996,25.299999237060547
1997,25.540000915527344
1998,26.06999969482422
1999,26.739999771118164
2000,26.760000228881836
2001,26.90999984741211
2002,26.280000686645508
2003,26.200000762939453
2004,27.15999984741211
2005,26.799999237060547
2006,26.25
2007,26.530000686645508
2008,26.010000228881836
2009,25.989999771118164
2010,26.6299991607666
2011,26.979999542236328
2012,27.25
2013,26.59000015258789
2014,26.809999465942383
2015,27.190000534057617
2016,27.15999984741211
2017,27.040000915527344
2018,27.1299991607666
2019,27.309999465942383
2020,26.979999542236328
2021,27.270000457763672
2022,27.18000030517578
2023,26.959999084472656
2024,27.0
2025,26.940000534057617
2026,26.25
2027,26.34000015258789
2028,25.889999389648438
2029,25.34000015258789
2030,24.530000686645508
2031,24.889999389648438
2032,25.450000762939453
2033,25.579999923706055
2034,25.670000076293945
2035,25.440000534057617
2036,25.059999465942383
2037,25.059999465942383
2038,25.989999771118164
2039,26.979999542236328
2040,27.209999084472656
2041,27.1200008392334
2042,26.989999771118164
2043,26.5
2044,26.040000915527344
2045,25.889999389648438
2046,25.739999771118164
2047,26.219999313354492
2048,26.0
2049,25.510000228881836
2050,25.799999237060547
2051,26.209999084472656
2052,26.600000381469727
2053,26.229999542236328
2054,25.84000015258789
2055,25.25
2056,24.56999969482422
2057,24.899999618530273
2058,24.719999313354492
2059,23.979999542236328
2060,24.049999237060547
2061,24.670000076293945
2062,25.25
2063,25.350000381469727
2064,25.510000228881836
2065,25.100000381469727
2066,25.190000534057617
2067,24.200000762939453
2068,25.579999923706055
2069,24.479999542236328
2070,25.68000030517578
2071,25.940000534057617
2072,26.920000076293945
2073,26.799999237060547
2074,27.270000457763672
2075,27.399999618530273
2076,27.719999313354492
2077,27.329999923706055
2078,28.079999923706055
2079,27.90999984741211
2080,27.530000686645508
2081,27.100000381469727
2082,27.059999465942383
2083,27.540000915527344
2084,26.59000015258789
2085,26.780000686645508
2086,26.469999313354492
2087,26.6299991607666
2088,26.540000915527344
2089,26.6299991607666
2090,26.920000076293945
2091,26.770000457763672
2092,26.329999923706055
2093,26.030000686645508
2094,26.020000457763672
2095,26.0
2096,25.6200008392334
2097,25.799999237060547
2098,25.200000762939453
2099,24.299999237060547
2100,24.6299991607666
2101,24.649999618530273
2102,24.760000228881836
2103,24.469999313354492
2104,24.260000228881836
2105,24.0
2106,23.739999771118164
2107,24.219999313354492
2108,24.040000915527344
2109,23.709999084472656
2110,23.959999084472656
2111,23.940000534057617
2112,24.059999465942383
2113,24.010000228881836
2114,23.90999984741211
2115,24.219999313354492
2116,24.43000030517578
2117,25.010000228881836
2118,24.760000228881836
2119,24.670000076293945
2120,24.190000534057617
2121,24.149999618530273
2122,24.170000076293945
2123,24.489999771118164
2124,24.719999313354492
2125,24.690000534057617
2126,24.520000457763672
2127,24.56999969482422
2128,25.030000686645508
2129,25.31999969482422
2130,25.360000610351562
2131,25.670000076293945
2132,25.829999923706055
2133,25.8700008392334
2134,25.790000915527344
2135,26.059999465942383
2136,25.809999465942383
2137,25.65999984741211
2138,25.920000076293945
2139,26.709999084472656
2140,26.3799991607666
2141,26.190000534057617
2142,25.610000610351562
2143,25.520000457763672
2144,25.760000228881836
2145,25.149999618530273
2146,25.079999923706055
2147,25.3700008392334
2148,25.420000076293945
2149,25.6299991607666
2150,25.639999389648438
2151,25.979999542236328
2152,26.06999969482422
2153,26.200000762939453
2154,26.149999618530273
2155,25.780000686645508
2156,25.549999237060547
2157,25.479999542236328
2158,25.389999389648438
2159,25.610000610351562
2160,25.489999771118164
2161,25.40999984741211
2162,25.6200008392334
2163,25.809999465942383
2164,25.540000915527344
2165,25.299999237060547
2166,25.329999923706055
2167,24.799999237060547
2168,24.780000686645508
2169,24.790000915527344
2170,25.389999389648438
2171,25.690000534057617
2172,25.68000030517578
2173,25.40999984741211
2174,25.889999389648438
2175,25.90999984741211
2176,25.719999313354492
2177,25.950000762939453
2178,26.200000762939453
2179,26.079999923706055
2180,26.15999984741211
2181,26.579999923706055
2182,26.549999237060547
2183,26.770000457763672
2184,26.59000015258789
2185,26.59000015258789
2186,27.059999465942383
2187,27.209999084472656
2188,27.020000457763672
2189,26.959999084472656
2190,27.229999542236328
2191,27.25
2192,27.5
2193,27.969999313354492
2194,28.280000686645508
2195,28.200000762939453
2196,27.770000457763672
2197,27.649999618530273
2198,27.940000534057617
2199,27.989999771118164
2200,27.729999542236328
2201,27.75
2202,28.8700008392334
2203,28.780000686645508
2204,28.450000762939453
2205,28.3799991607666
2206,28.020000457763672
2207,28.350000381469727
2208,28.469999313354492
2209,28.65999984741211
2210,28.299999237060547
2211,28.190000534057617
2212,28.549999237060547
2213,28.110000610351562
2214,28.219999313354492
2215,28.600000381469727
2216,28.81999969482422
2217,28.0
2218,28.09000015258789
2219,27.979999542236328
2220,27.90999984741211
2221,27.850000381469727
2222,27.969999313354492
2223,28.010000228881836
2224,28.06999969482422
2225,28.299999237060547
2226,28.190000534057617
2227,28.06999969482422
2228,27.809999465942383
2229,27.899999618530273
2230,27.989999771118164
2231,27.850000381469727
2232,27.6200008392334
2233,27.25
2234,27.34000015258789
2235,27.079999923706055
2236,27.229999542236328
2237,26.8700008392334
2238,26.84000015258789
2239,27.020000457763672
2240,26.889999389648438
2241,26.040000915527344
2242,25.260000228881836
2243,25.309999465942383
2244,25.25
2245,25.3700008392334
2246,25.1200008392334
2247,25.729999542236328
2248,25.690000534057617
2249,25.84000015258789
2250,25.56999969482422
2251,25.809999465942383
2252,26.200000762939453
2253,26.270000457763672
2254,26.68000030517578
2255,26.940000534057617
2256,26.950000762939453
2257,26.809999465942383
2258,26.850000381469727
2259,27.139999389648438
2260,27.030000686645508
2261,27.389999389648438
2262,26.950000762939453
2263,26.670000076293945
2264,26.280000686645508
2265,26.049999237060547
2266,25.899999618530273
2267,25.190000534057617
2268,25.3799991607666
2269,25.420000076293945
2270,25.309999465942383
2271,25.100000381469727
2272,25.81999969482422
2273,25.540000915527344
2274,25.229999542236328
2275,25.34000015258789
2276,24.829999923706055
2277,24.59000015258789
2278,24.56999969482422
2279,24.530000686645508
2280,24.43000030517578
2281,24.350000381469727
2282,23.90999984741211
2283,24.3799991607666
2284,24.489999771118164
2285,24.5
2286,24.68000030517578
2287,24.729999542236328
2288,24.780000686645508
2289,24.43000030517578
2290,24.610000610351562
2291,25.149999618530273
2292,25.43000030517578
2293,25.219999313354492
2294,25.329999923706055
2295,25.1200008392334
2296,25.030000686645508
2297,25.110000610351562
2298,23.850000381469727
2299,24.010000228881836
2300,23.93000030517578
2301,23.959999084472656
2302,24.290000915527344
2303,23.940000534057617
2304,23.899999618530273
2305,23.469999313354492
2306,23.639999389648438
2307,23.93000030517578
2308,23.81999969482422
2309,24.100000381469727
2310,24.040000915527344
2311,24.280000686645508
2312,24.229999542236328
2313,24.440000534057617
2314,24.81999969482422
2315,24.709999084472656
2316,24.5
2317,24.399999618530273
2318,24.489999771118164
2319,24.860000610351562
2320,25.06999969482422
2321,25.610000610351562
2322,25.549999237060547
2323,25.3700008392334
2324,25.729999542236328
2325,26.15999984741211
2326,26.329999923706055
2327,25.809999465942383
2328,26.030000686645508
2329,25.950000762939453
2330,26.15999984741211
2331,26.100000381469727
2332,25.809999465942383
2333,25.84000015258789
2334,25.1200008392334
2335,25.479999542236328
2336,25.229999542236328
2337,24.889999389648438
2338,25.510000228881836
2339,25.440000534057617
2340,25.1299991607666
2341,24.829999923706055
2342,24.270000457763672
2343,24.40999984741211
2344,24.299999237060547
2345,23.81999969482422
2346,23.270000457763672
2347,23.15999984741211
2348,23.010000228881836
2349,23.309999465942383
2350,24.309999465942383
2351,24.530000686645508
2352,25.0
2353,25.309999465942383
2354,25.770000457763672
2355,25.950000762939453
2356,26.440000534057617
2357,26.3700008392334
2358,26.31999969482422
2359,26.579999923706055
2360,25.5
2361,25.65999984741211
2362,25.0
2363,24.790000915527344
2364,25.110000610351562
2365,25.290000915527344
2366,25.790000915527344
2367,26.860000610351562
2368,26.459999084472656
2369,25.889999389648438
2370,25.799999237060547
2371,26.0
2372,25.010000228881836
2373,26.06999969482422
2374,26.270000457763672
2375,26.84000015258789
2376,27.110000610351562
2377,28.239999771118164
2378,28.600000381469727
2379,28.940000534057617
2380,28.93000030517578
2381,29.239999771118164
2382,29.440000534057617
2383,28.8799991607666
2384,28.940000534057617
2385,28.209999084472656
2386,28.979999542236328
2387,29.850000381469727
2388,30.1299991607666
2389,30.860000610351562
2390,30.540000915527344
2391,31.0
2392,30.90999984741211
2393,30.850000381469727
2394,31.110000610351562
2395,30.959999084472656
2396,31.389999389648438
2397,31.329999923706055
2398,31.360000610351562
2399,31.040000915527344
2400,30.670000076293945
2401,30.8700008392334
2402,30.81999969482422
2403,30.450000762939453
2404,30.31999969482422
2405,30.34000015258789
2406,29.920000076293945
2407,29.350000381469727
2408,29.31999969482422
2409,29.270000457763672
2410,29.15999984741211
2411,29.290000915527344
2412,29.770000457763672
2413,29.59000015258789
2414,29.65999984741211
2415,30.010000228881836
2416,29.649999618530273
2417,29.8799991607666
2418,29.600000381469727
2419,29.59000015258789
2420,29.610000610351562
2421,29.6299991607666
2422,29.3700008392334
2423,29.290000915527344
2424,29.270000457763672
2425,29.18000030517578
2426,28.969999313354492
2427,28.799999237060547
2428,28.6299991607666
2429,28.59000015258789
2430,28.6299991607666
2431,28.459999084472656
2432,28.459999084472656
2433,29.020000457763672
2434,28.670000076293945
2435,28.600000381469727
2436,28.6299991607666
2437,28.329999923706055
2438,28.729999542236328
2439,28.770000457763672
2440,28.969999313354492
2441,28.59000015258789
2442,28.350000381469727
2443,27.93000030517578
2444,28.1200008392334
2445,27.989999771118164
2446,28.010000228881836
2447,27.719999313354492
2448,28.020000457763672
2449,27.84000015258789
2450,28.6299991607666
2451,28.459999084472656
2452,28.40999984741211
2453,28.18000030517578
2454,29.15999984741211
2455,29.670000076293945
2456,29.5
2457,29.31999969482422
2458,28.959999084472656
2459,30.010000228881836
2460,30.59000015258789
2461,31.100000381469727
2462,30.860000610351562
2463,30.959999084472656
2464,30.350000381469727
2465,30.06999969482422
2466,30.270000457763672
2467,30.65999984741211
2468,30.450000762939453
2469,30.770000457763672
2470,30.959999084472656
2471,30.950000762939453
2472,30.479999542236328
2473,30.959999084472656
2474,31.389999389648438
2475,31.170000076293945
2476,31.0
2477,30.920000076293945
2478,30.81999969482422
2479,30.520000457763672
2480,30.360000610351562
2481,29.600000381469727
2482,30.100000381469727
2483,30.020000457763672
2484,30.110000610351562
2485,29.850000381469727
2486,29.8700008392334
2487,29.709999084472656
2488,29.56999969482422
2489,29.790000915527344
2490,29.979999542236328
2491,29.829999923706055
2492,29.780000686645508
2493,30.010000228881836
2494,29.40999984741211
2495,29.219999313354492
2496,29.790000915527344
2497,29.90999984741211
2498,29.940000534057617
2499,29.6200008392334
2500,29.780000686645508
2501,30.110000610351562
2502,30.0
2503,29.540000915527344
2504,29.6299991607666
2505,29.360000610351562
2506,29.1200008392334
2507,29.010000228881836
2508,28.989999771118164
2509,28.520000457763672
2510,28.469999313354492
2511,28.059999465942383
2512,27.530000686645508
2513,27.8799991607666
2514,27.729999542236328
2515,28.219999313354492
2516,28.020000457763672
2517,28.59000015258789
2518,28.68000030517578
2519,28.020000457763672
2520,26.59000015258789
2521,26.579999923706055
2522,26.3700008392334
2523,26.360000610351562
2524,26.5
2525,26.709999084472656
2526,25.959999084472656
2527,25.809999465942383
2528,25.719999313354492
2529,25.549999237060547
2530,25.670000076293945
2531,25.100000381469727
2532,25.110000610351562
2533,24.639999389648438
2534,24.959999084472656
2535,24.8799991607666
2536,25.719999313354492
2537,25.75
2538,25.829999923706055
2539,25.549999237060547
2540,25.940000534057617
2541,25.709999084472656
2542,25.770000457763672
2543,25.299999237060547
2544,25.260000228881836
2545,25.299999237060547
2546,25.200000762939453
2547,25.200000762939453
2548,25.0
2549,24.860000610351562
2550,25.0
2551,24.780000686645508
2552,24.81999969482422
2553,24.6200008392334
2554,24.110000610351562
2555,23.860000610351562
2556,24.0
2557,24.649999618530273
2558,24.68000030517578
2559,24.690000534057617
2560,24.549999237060547
2561,24.639999389648438
2562,24.639999389648438
2563,24.40999984741211
2564,23.670000076293945
2565,23.649999618530273
2566,23.579999923706055
2567,23.25
2568,23.690000534057617
2569,23.6200008392334
2570,23.530000686645508
2571,23.1299991607666
2572,23.420000076293945
2573,23.559999465942383
2574,23.459999084472656
2575,23.809999465942383
2576,23.770000457763672
2577,23.829999923706055
2578,23.520000457763672
2579,23.809999465942383
2580,23.799999237060547
2581,23.469999313354492
2582,23.110000610351562
2583,23.450000762939453
2584,25.559999465942383
2585,24.799999237060547
2586,24.829999923706055
2587,24.530000686645508
2588,24.290000915527344
2589,24.440000534057617
2590,24.1200008392334
2591,23.110000610351562
2592,23.229999542236328
2593,22.389999389648438
2594,22.440000534057617
2595,22.559999465942383
2596,22.530000686645508
2597,23.200000762939453
2598,23.3700008392334
2599,24.040000915527344
2600,23.770000457763672
2601,23.860000610351562
2602,23.350000381469727
2603,23.790000915527344
2604,23.469999313354492
2605,23.34000015258789
2606,23.280000686645508
2607,24.06999969482422
2608,23.5
2609,23.68000030517578
2610,23.450000762939453
2611,23.420000076293945
2612,23.329999923706055
2613,22.829999923706055
2614,22.549999237060547
2615,22.079999923706055
2616,22.049999237060547
2617,22.139999389648438
2618,21.829999923706055
2619,21.729999542236328
2620,21.399999618530273
2621,21.399999618530273
2622,20.889999389648438
2623,20.450000762939453
2624,20.1299991607666
2625,20.34000015258789
2626,19.75
2627,19.81999969482422
2628,20.3799991607666
2629,20.309999465942383
2630,20.600000381469727
2631,20.219999313354492
2632,20.059999465942383
2633,19.75
2634,19.889999389648438
2635,19.31999969482422
2636,19.420000076293945
2637,19.31999969482422
2638,19.790000915527344
2639,19.790000915527344
2640,20.190000534057617
2641,20.239999771118164
2642,20.260000228881836
2643,20.25
2644,19.93000030517578
2645,20.399999618530273
2646,20.90999984741211
2647,18.920000076293945
2648,18.780000686645508
2649,18.969999313354492
2650,18.610000610351562
2651,19.200000762939453
2652,19.760000228881836
2653,18.829999923706055
2654,19.350000381469727
2655,19.59000015258789
2656,19.670000076293945
2657,19.190000534057617
2658,18.760000228881836
2659,18.760000228881836
2660,18.75
2661,19.290000915527344
2662,19.309999465942383
2663,18.3700008392334
2664,17.479999542236328
2665,18.1299991607666
2666,18.829999923706055
2667,17.8799991607666
2668,17.93000030517578
2669,18.329999923706055
2670,17.059999465942383
2671,17.139999389648438
2672,16.959999084472656
2673,16.899999618530273
2674,16.25
2675,16.649999618530273
2676,17.010000228881836
2677,17.110000610351562
